0.201,0.211,0.221,0.231,0.241,0.251,0.261,0.271,0.281,0.291,0.301,0.311,0.321,0.331,0.341,0.351,0.361,0.371,0.381,0.391,0.401,0.411,0.421,0.431,0.441,0.451,0.461,0.471,0.481,0.491,0.501,0.511,0.521,0.531,0.541,0.551,0.561,0.571,0.581,0.591,0.601,0.611,0.621,0.631,0.641,0.651,0.661,0.671,0.681,0.691,0.701,0.711,0.721,0.731,0.741,0.751,0.761,0.771,0.781,0.791,0.801
1.734940397,1.904604856,1.937848311,2.132633947,2.132633947,1.926025493,1.832194117,1.832194117,1.781670969,1.802807927,1.802807927,1.802807927,1.422080083,1.323403505,1.380245752,1.415780561,1.377621608,1.325035504,1.299023836,1.299023836,1.291515736,1.291515736,1.291515736,1.291515736,1.291515736,1.103495913,1.103495913,1.103495913,1.082567864,1.088936563,1.088936563,1.115589603,1.088872447,1.088498907,1.088498907,1.079399333,1.084802889,1.101913355,1.090956767,1.105488775,1.105488775,1.103674493,1.102084427,1.102084427,1.096812139,1.096812139,1.096812139,1.096812139,1.065574211,1.065574211,1.065574211,1.065404311,1.065404311,1.065404311,1.058132831,1.058132831,1.058132831,1.061672322,1.061672322,1.061672322,1.057928567
2.360654557,2.105455043,2.066270513,1.882897782,1.882897782,2.079883878,2.201642717,2.201642717,2.279310655,2.24562796,2.24562796,2.24562796,1.422080083,1.323403505,1.380245752,1.415780561,1.377621608,1.325035504,1.299023836,1.299023836,1.291515736,1.291515736,1.291515736,1.291515736,1.291515736,1.103495913,1.103495913,1.103495913,1.082567864,1.088936563,1.088936563,1.115589603,1.088872447,1.088498907,1.088498907,1.079399333,1.084802889,1.101913355,1.090956767,1.105488775,1.105488775,1.103674493,1.102084427,1.102084427,1.096812139,1.096812139,1.096812139,1.096812139,1.065574211,1.065574211,1.065574211,1.065404311,1.065404311,1.065404311,1.058132831,1.058132831,1.058132831,1.061672322,1.061672322,1.061672322,1.057928567
1.734940397,1.904604856,1.937848311,2.132633947,2.132633947,1.926025493,1.832194117,1.832194117,1.781670969,1.802807927,1.802807927,1.802807927,1.422080083,1.323403505,1.380245752,1.415780561,1.377621608,1.325035504,1.299023836,1.299023836,1.291515736,1.291515736,1.291515736,1.291515736,1.291515736,1.103495913,1.103495913,1.103495913,1.082567864,1.088936563,1.088936563,1.115589603,1.088872447,1.088498907,1.088498907,1.079399333,1.084802889,1.101913355,1.090956767,1.105488775,1.105488775,1.103674493,1.102084427,1.102084427,1.096812139,1.096812139,1.096812139,1.096812139,1.065574211,1.065574211,1.065574211,1.065404311,1.065404311,1.065404311,1.058132831,1.058132831,1.058132831,1.061672322,1.061672322,1.061672322,1.057928567
2.360654557,2.105455043,2.066270513,1.882897782,1.882897782,2.079883878,2.201642717,2.201642717,2.279310655,2.24562796,2.24562796,2.24562796,3.369218639,4.092112442,3.629878167,3.405114846,3.648153545,4.076586985,4.344215009,4.344215009,4.43034655,4.43034655,4.43034655,4.43034655,4.43034655,1.103495913,1.103495913,1.103495913,1.082567864,1.088936563,1.088936563,1.115589603,1.088872447,1.088498907,1.088498907,1.079399333,1.084802889,1.101913355,1.090956767,1.105488775,1.105488775,1.103674493,1.102084427,1.102084427,1.096812139,1.096812139,1.096812139,1.096812139,1.065574211,1.065574211,1.065574211,1.065404311,1.065404311,1.065404311,1.058132831,1.058132831,1.058132831,1.061672322,1.061672322,1.061672322,1.057928567
3.35718929,2.921983806,2.673184278,2.505834989,2.505834989,2.205972159,2.1911381,2.1911381,2.129657243,2.013087074,2.013087074,2.013087074,1.908418335,1.877727161,1.724614935,1.747555819,1.706222867,1.67459211,1.507346267,1.507346267,1.448271844,1.448271844,1.448271844,1.448271844,1.448271844,1.258574961,1.258574961,1.258574961,1.23920766,1.248405652,1.248405652,1.273034845,1.332555914,1.270027017,1.270027017,1.20384532,1.225108729,1.228198196,1.227282656,1.187836285,1.187836285,1.200388383,1.188429786,1.188429786,1.163252881,1.163252881,1.163252881,1.163252881,1.101584407,1.101584407,1.101584407,1.069606299,1.069606299,1.069606299,1.052705843,1.052705843,1.052705843,1.061829616,1.061829616,1.061829616,1.057803276
3.35718929,2.921983806,2.673184278,2.505834989,2.505834989,2.205972159,2.1911381,2.1911381,2.129657243,2.013087074,2.013087074,2.013087074,1.908418335,1.877727161,1.724614935,1.747555819,1.706222867,1.67459211,1.507346267,1.507346267,1.448271844,1.448271844,1.448271844,1.448271844,1.448271844,1.258574961,1.258574961,1.258574961,1.23920766,1.248405652,1.248405652,1.273034845,1.332555914,1.270027017,1.270027017,1.20384532,1.225108729,1.228198196,1.227282656,1.187836285,1.187836285,1.200388383,1.188429786,1.188429786,1.163252881,1.163252881,1.163252881,1.163252881,1.101584407,1.101584407,1.101584407,1.069606299,1.069606299,1.069606299,1.052705843,1.052705843,1.052705843,1.061829616,1.061829616,1.061829616,1.057803276
1.134036046,1.121972692,1.160716855,1.119298053,1.119298053,1.212182462,1.160558158,1.160558158,1.157795071,1.1630886,1.1630886,1.1630886,1.205252928,1.21898287,1.252539775,1.26991492,1.309395487,1.292109422,1.269884493,1.269884493,1.350825155,1.350825155,1.350825155,1.350825155,1.350825155,1.759745254,1.759745254,1.759745254,1.720305729,1.824205847,1.824205847,1.968549525,2.027701792,1.947753968,1.947753968,1.912909155,1.877470333,1.914709703,2.042327897,2.342524899,2.342524899,2.412261194,2.572143341,2.572143341,3.046922211,3.046922211,3.046922211,3.046922211,3.38769311,3.38769311,3.38769311,1.322485982,1.322485982,1.322485982,1.219597315,1.219597315,1.219597315,1.227313711,1.227313711,1.227313711,1.260551999
1.134036046,1.121972692,1.160716855,1.119298053,1.119298053,1.212182462,1.160558158,1.160558158,1.157795071,1.1630886,1.1630886,1.1630886,1.205252928,1.21898287,1.252539775,1.26991492,1.309395487,1.292109422,1.269884493,1.269884493,1.350825155,1.350825155,1.350825155,1.350825155,1.350825155,2.316230663,2.316230663,2.316230663,2.388299385,2.213289136,2.213289136,2.032471726,1.973044912,2.055126155,2.055126155,2.095399246,2.139639669,2.093243022,1.959390997,1.744865142,1.744865142,1.708084315,1.636074316,1.636074316,1.48853835,1.48853835,1.48853835,1.48853835,1.418814292,1.418814292,1.418814292,1.322485982,1.322485982,1.322485982,1.219597315,1.219597315,1.219597315,1.227313711,1.227313711,1.227313711,1.260551999
1.134036046,1.121972692,1.160716855,1.119298053,1.119298053,5.712924858,7.22827274,7.22827274,7.337333546,7.131636437,7.131636437,7.131636437,5.872037691,5.56656723,4.95977227,4.70487115,4.2321092,4.423374681,4.705288842,4.705288842,3.85042274,3.85042274,3.85042274,3.85042274,3.85042274,2.316230663,2.316230663,2.316230663,2.388299385,2.213289136,2.213289136,2.032471726,1.973044912,2.055126155,2.055126155,2.095399246,2.139639669,2.093243022,1.959390997,1.744865142,1.744865142,1.708084315,1.636074316,1.636074316,1.48853835,1.48853835,1.48853835,1.48853835,1.418814292,1.418814292,1.418814292,1.322485982,1.322485982,1.322485982,1.219597315,1.219597315,1.219597315,1.227313711,1.227313711,1.227313711,1.260551999
